258006.7471	3369382.936	0	-3.414913	20.39926	1.02	1.736777	19.9	66.474464	49	2
258006.5155	3369383.325	0	-3.64658	20.788101	0	0	0	66.492516	50	1
258006.2949	3369382.558	0	-3.867161	20.021223	1.73	1.761735	19.6	66.536842	50	2
258006.2152	3369382.433	0	-3.947141	19.885405	1.77	1.766797	19.5	66.586357	51	2
258006.1698	3369383.015	0	-3.992514	20.467136	0	0	0	66.596115	51	1
258006.7145	3369382.734	0	-3.447792	20.185543	1.17	1.739919	19.700001	66.624428	51	2
258006.2399	3369382.942	0	-3.922453	20.393888	0	0	0	66.679642	52	1
258006.5974	3369382.612	0	-3.564889	20.064369	1.03	1.746725	19.6	66.723961	52	2
258006.0247	3369382.194	0	-4.137616	19.646267	1.73	1.77849	19.299999	66.73632	52	2
258005.8448	3369382.594	0	-4.317511	20.046429	0	0	0	66.792038	53	1
258006.5482	3369382.502	0	-3.614065	19.954056	1.28	1.750042	19.5	66.823456	53	2
258005.84	3369381.944	0	-4.322262	19.395761	1.66	1.789835	19.1	66.835854	53	2
258006.3267	3369381.85	0	-3.835613	19.301865	1.55	1.766622	18.9	66.885872	54	2
258005.6224	3369382.331	0	-4.539931	19.782921	0	0	0	66.90361	54	1
258006.1225	3369381.703	0	-4.039816	19.154785	1.63	1.777967	18.799999	66.935753	54	2
258005.7136	3369382.342	0	-4.439085	19.793884	0	0	0	66.988083	55	1
258005.9532	3369381.564	0	-4.199545	19.015415	1.72	1.78809	18.700001	67.036247	55	2
258005.3231	3369381.94	0	-4.82963	19.392014	0	0	0	67.09742	56	1
258005.6529	3369381.284	0	-4.49984	18.736092	1.78	1.806416	18.5	67.13578	56	2
258005.3218	3369381.938	0	-4.830936	19.389835	0	0	0	67.173111	57	1
258005.4287	3369381.121	0	-4.724024	18.573298	1.84	1.820029	18.4	67.236229	57	2
258004.9501	3369381.51	0	-5.202598	18.961922	0	0	0	67.2873	58	1
258005.2352	3369380.862	0	-4.917486	18.314323	1.88	1.833119	18.200001	67.335762	58	2
258005.141	3369380.729	0	-5.011652	18.180964	1.91	1.839403	18.1	67.385277	59	2
258004.7653	3369381.026	0	-5.387373	18.477566	0	0	0	67.41095	59	1
258004.957	3369380.577	0	-5.19571	18.028757	1.96	1.851445	18	67.485725	60	2
258004.6499	3369380.968	0	-5.502847	18.419968	0	0	0	67.494034	60	1
258004.5118	3369380.762	0	-5.64092	18.213507	0	0	0	67.606865	61	1
258004.6614	3369380.164	0	-5.491298	17.616114	2.02	1.872738	17.700001	67.636101	61	2
258004.3771	3369380.437	0	-5.7756	17.889025	0	0	0	67.704605	62	1
258004.4628	3369379.892	0	-5.689874	17.343401	2.03	1.887748	17.5	67.736542	62	2
258004.2361	3369380.266	0	-5.916587	17.71736	0	0	0	67.798111	63	1
258004.2714	3369379.611	0	-5.881262	17.062723	2.05	1.902583	17.299999	67.834793	63	2
258004.1868	3369379.577	0	-5.965935	17.028708	2.05	1.907819	17.299999	67.886505	64	2
258004.084	3369380.029	0	-6.06867	17.480541	0	0	0	67.897835	64	1
258004.081	3369379.434	0	-6.071671	16.885324	2.07	1.915848	17.200001	67.936028	64	2
258003.9952	3369379.845	0	-6.157498	17.296749	0	0	0	67.991829	65	1
258003.9018	3369379.147	0	-6.250901	16.599085	2.09	1.930858	17	68.035324	65	2
258003.8221	3369379.513	0	-6.330595	16.964952	0	0	0	68.099571	66	1
258003.7593	3369378.874	0	-6.393445	16.325684	2.1	1.944297	16.799999	68.13559	66	2
258003.7047	3369379.276	0	-6.447969	16.727932	0	0	0	68.197495	67	1
258003.5417	3369378.569	0	-6.611043	16.020769	2.09	1.962099	16.6	68.235947	67	2
258003.5665	3369379.091	0	-6.586164	16.542603	0	0	0	68.294441	68	1
258003.4118	3369378.29	0	-6.740926	15.741582	2.01	1.975364	16.4	68.336395	68	2
258003.3503	3369378.151	0	-6.802351	15.602772	1.95	1.982345	16.299999	68.38591	69	2
258003.4403	3369378.788	0	-6.712423	16.239868	0	0	0	68.398323	69	1
258003.1613	3369377.951	0	-6.991409	15.402925	1.84	1.996831	16.200001	68.486771	70	2
258003.3191	3369378.527	0	-6.833647	15.978581	0	0	0	68.500038	70	1
258003.1847	3369378.279	0	-6.968039	15.730929	0	0	0	68.600243	71	1
258003.0415	3369377.557	0	-7.111229	15.008615	1.74	2.013063	15.9	68.636322	71	2
258003.0031	3369378.021	0	-7.149638	15.473052	0	0	0	68.697792	72	1
258002.9392	3369377.393	0	-7.213507	14.844833	1.67	2.023186	15.8	68.735855	72	2
258002.9028	3369377.706	0	-7.249948	15.157763	0	0	0	68.796631	73	1
258002.8852	3369377.139	0	-7.267508	14.590848	1.62	2.03296	15.6	68.834488	73	2
258002.9077	3369377.037	0	-7.244961	14.488964	1.59	2.034705	15.5	68.885818	74	2
258002.7346	3369377.452	0	-7.418103	14.903949	0	0	0	68.902328	74	1
258002.6503	3369376.669	0	-7.502389	14.121106	1.5	2.059488	15.3	69.035782	75	2
